,SEX,DESIGNATION,AGE,SALARY,UNIT,LEAVES USED,RATINGS,PAST EXP,YEARS
1377,1,Manager,34,100874,Finance,20,4,7,3.775496235
1378,0,Analyst,25,43909,Operations,17,4,2,1.686516085
1379,0,Senior Analyst,27,53275,Finance,16,4,4,2.176591376
1380,0,Analyst,21,43907,Finance,28,3,0,1.210130048
1381,1,Analyst,22,43733,IT,25,3,0,1.440109514
1382,0,Analyst,25,47464,IT,22,5,2,2.236824093
1383,0,Senior Analyst,28,58617,Management,24,4,5,2.094455852
1384,0,Analyst,23,41636,Marketing,17,2,1,1.155373032
1385,0,Analyst,25,42886,Finance,20,2,2,2.406570842
1386,1,Associate,30,89843,Operations,30,3,4,4.922655715
1387,0,Analyst,21,47018,Operations,30,3,0,2.061601643
1388,0,Analyst,24,40180,Management,23,3,2,1.232032854
1389,0,Senior Analyst,28,55790,Web,25,4,0,3.545516769
1390,1,Analyst,24,47194,Marketing,29,2,2,1.215605749
1391,1,Analyst,23,44799,Finance,25,3,1,1.297741273
1392,1,Analyst,21,49609,IT,30,2,0,1.957563313
1393,1,Analyst,25,48104,Marketing,22,4,1,2.986995209
1394,1,Analyst,25,43125,Operations,30,4,2,1.856262834
1395,1,Senior Analyst,26,60520,Finance,16,5,1,2.023271732
1396,1,Analyst,21,41124,Finance,18,3,0,1.25119781
1397,0,Analyst,24,47774,Management,15,4,0,2.858316222
1398,0,Analyst,22,47013,IT,21,2,0,1.152635181
1399,1,Associate,30,93212,Web,28,3,2,4.380561259
1400,1,Senior Manager,35,185205,Management,17,3,8,3.348391513
1401,1,Analyst,23,43777,Web,18,3,0,2.839151266
1402,1,Analyst,22,46703,Marketing,27,4,0,2.746064339
1403,0,Analyst,22,43189,Finance,28,2,0,2.387405886
1404,1,Analyst,22,48035,Operations,29,3,0,1.136208077
1405,1,Analyst,25,41866,IT,17,3,2,2.173853525
1406,1,Analyst,24,41466,IT,25,5,2,1.429158111
1407,0,Associate,32,97684,Management,26,4,6,1.804243669
1408,0,Senior Analyst,25,59398,Operations,23,3,0,3.715263518
1409,1,Analyst,23,46783,IT,17,2,1,1.133470226
1410,0,Analyst,23,48272,Web,16,3,0,1.585215606
1411,1,Analyst,22,43240,IT,22,4,0,2.861054073
1412,0,Analyst,23,40718,Marketing,15,5,0,1.87816564
1413,1,Analyst,22,48147,Operations,22,4,0,1.94934976
1414,0,Analyst,22,41929,IT,30,3,0,1.834360027
1415,0,Analyst,22,49937,Web,24,2,0,2.201232033
1416,0,Associate,29,97400,Operations,22,4,6,1.98220397
1417,1,Analyst,23,47203,Web,19,3,1,1.240246407
1418,1,Senior Manager,37,199060,IT,28,4,10,4.580424367
1419,0,Analyst,23,43900,Web,21,2,0,2.737850787
1420,1,Analyst,21,45964,Marketing,24,5,0,1.919233402
1421,1,Analyst,25,48823,Finance,26,3,2,2.357289528
1422,1,Analyst,21,43246,IT,29,2,0,1.615331964
1423,0,Analyst,25,42096,Web,26,4,1,2.718685832
1424,1,Analyst,24,46326,Finance,15,4,2,1.407255305
1425,1,Analyst,22,46367,Web,28,2,0,2.119096509
1426,1,Analyst,24,43949,Finance,17,2,1,1.782340862
1427,0,Analyst,23,46217,Management,19,4,1,1.174537988
1428,1,Analyst,22,49140,Finance,21,5,0,2.078028747
1429,0,Analyst,24,47109,Marketing,25,5,1,1.869952088
1430,1,Analyst,22,43210,Operations,23,3,0,2.548939083
1431,0,Analyst,21,40041,IT,19,3,0,1.472963723
1432,0,Analyst,21,43383,IT,26,3,0,2.461327858
1433,1,Associate,29,93279,Operations,26,4,3,1.519507187
1434,1,Analyst,23,44416,Operations,15,4,1,1.325119781
1435,1,Analyst,21,41741,Marketing,27,2,0,2.475017112
1436,0,Analyst,25,40238,Web,28,3,2,1.993155373
1437,0,Analyst,24,43429,Web,15,3,0,2.683093771
1438,1,Analyst,25,42830,Operations,25,2,3,0.991101985
1439,0,Analyst,23,42837,Marketing,23,3,1,1.338809035
1440,0,Senior Analyst,26,57169,IT,19,4,0,2.360027379
1441,1,Analyst,24,45754,IT,20,2,1,1.911019849
1442,1,Senior Analyst,28,52739,Finance,22,3,1,3.507186858
1443,0,Analyst,22,48360,IT,26,4,0,2.674880219
1444,0,Analyst,21,49610,Marketing,20,3,0,0.999315537
1445,0,Analyst,23,48672,Operations,28,2,1,1.11156742
1446,0,Analyst,23,41756,Finance,25,5,1,1.409993155
1447,1,Analyst,23,43051,Marketing,15,2,0,2.031485284
1448,0,Analyst,21,42895,Web,24,2,0,2.36550308
1449,1,Senior Analyst,25,50524,Marketing,15,5,0,1.35523614
1450,0,Analyst,25,45128,Web,20,5,3,1.292265572
1451,1,Manager,33,129334,Marketing,26,4,4,5.303216975
1452,0,Analyst,24,46291,Management,24,3,2,1.054072553
1453,0,Analyst,23,42455,Finance,23,4,0,1.84257358
1454,1,Associate,29,95039,Web,30,3,7,0.963723477
1455,0,Analyst,23,49437,Finance,23,2,0,2.6091718
1456,1,Analyst,22,45108,Finance,26,2,0,2.113620808
1457,1,Analyst,24,47577,Web,28,5,0,2.896646133
1458,0,Associate,29,98323,Operations,26,4,0,3.950718686
1459,0,Analyst,22,40780,Web,16,4,0,2.95687885
1460,1,Analyst,22,40001,Operations,22,2,0,1.303216975
1461,0,Analyst,21,46012,Marketing,24,4,0,2.283367556
1462,0,Analyst,23,45380,Management,30,4,0,2.631074606
1463,1,Associate,32,75288,Management,26,3,6,2.995208761
1464,0,Analyst,22,41729,IT,27,5,0,2.491444216
1465,1,Analyst,24,42376,IT,15,2,1,2.29431896
1466,0,Analyst,21,46734,Web,26,5,0,2.757015743
1467,1,Analyst,23,42345,Web,30,5,0,2.29431896
1468,0,Senior Analyst,28,62859,Finance,30,4,3,3.40862423
1469,0,Analyst,21,41564,Finance,29,5,0,2.718685832
1470,0,Analyst,25,48808,Web,23,5,3,1.015742642
1471,0,Analyst,25,42112,Operations,24,3,3,1.127994524
1472,0,Analyst,24,40310,Web,22,5,1,2.223134839
1473,0,Manager,34,128068,Finance,30,2,10,2.611909651
1474,1,Analyst,22,48587,Operations,28,3,0,2.29705681
1475,0,Associate,29,89965,Operations,26,5,1,3.241615332
1476,1,Analyst,25,47289,Marketing,22,5,3,1.18275154
1477,0,Analyst,21,46597,IT,28,3,0,2.910335387
1478,0,Associate,28,95938,Web,23,5,2,1.943874059
1479,0,Manager,35,148890,Marketing,21,4,8,4.750171116
1480,0,Analyst,21,40551,Operations,16,4,0,3.000684463
1481,0,Analyst,24,46127,Operations,15,2,0,2.855578371
1482,0,Senior Analyst,28,56518,Finance,19,4,4,3.112936345
1483,0,Analyst,22,43096,Management,26,5,0,1.73853525
1484,0,Analyst,21,48203,Web,24,2,0,2.305270363
1485,0,Analyst,21,48190,Management,28,3,0,2.392881588
1486,0,Associate,28,97478,IT,20,2,4,1.188227242
1487,0,Associate,28,76887,IT,26,2,2,3.375770021
1488,0,Analyst,24,45619,Finance,22,2,0,2.850102669
1489,0,Analyst,25,45754,Marketing,17,2,2,1.782340862
1490,1,Analyst,25,47573,Web,25,4,2,1.787816564
1491,1,Analyst,21,45485,Operations,27,2,0,2.981519507
1492,1,Senior Analyst,27,65806,Finance,21,2,1,2.970568104
1493,0,Analyst,24,48976,Finance,18,4,2,1.453798768
1494,1,Analyst,25,47530,Web,23,3,2,1.615331964
1495,0,Senior Analyst,28,52324,Operations,26,4,3,1.508555784
1496,1,Analyst,25,43563,Web,19,5,3,0.988364134
1497,1,Analyst,23,48788,Finance,25,5,0,2.798083504
1498,0,Analyst,21,48240,Operations,29,5,0,2.442162902
1499,1,Analyst,25,47881,Marketing,18,3,3,1.325119781
1500,0,Director,41,234374,IT,30,2,17,1.508555784
1501,1,Analyst,23,45822,Management,17,4,0,2.280629706
1502,1,Analyst,24,40318,IT,18,5,2,1.486652977
1503,1,Analyst,21,48155,Web,22,4,0,2.357289528
1504,0,Senior Analyst,25,51565,Marketing,16,4,1,2.187542779
1505,1,Analyst,24,40285,IT,24,2,1,2.431211499
1506,1,Analyst,21,40929,Web,17,3,0,0.944558522
1507,0,Analyst,22,45528,Operations,25,4,0,1.240246407
1508,0,Analyst,25,41203,Management,24,5,1,2.543463381
1509,0,Analyst,23,42864,Marketing,19,5,0,2.798083504
1510,0,Senior Analyst,26,62169,Web,30,5,1,2.666666667
1511,1,Director,44,294564,Web,24,5,13,6.472279261
1512,0,Associate,29,92774,IT,25,5,6,2.403832991
1513,0,Senior Analyst,26,61956,Finance,29,2,0,3.715263518
1514,1,Analyst,23,44076,Web,18,5,1,1.371663244
1515,0,Analyst,21,44948,Operations,28,3,0,2.92128679
1516,1,Analyst,24,46935,IT,18,2,2,1.434633812
1517,0,Analyst,25,41125,Marketing,16,3,2,1.908281999
1518,0,Analyst,22,46151,Operations,29,3,0,1.804243669
1519,1,Senior Analyst,25,55885,Marketing,30,4,0,1.979466119
1520,0,Analyst,21,42751,Finance,21,3,0,2.453114305
1521,0,Analyst,22,45487,IT,22,2,0,1.300479124
1522,0,Senior Analyst,25,60125,Finance,21,3,1,2.099931554
1523,0,Senior Analyst,26,52224,IT,19,3,3,1.733059548
1524,1,Analyst,23,42793,Marketing,24,3,0,2.277891855
1525,0,Analyst,24,48393,Finance,18,4,0,2.584531143
1526,0,Senior Analyst,28,60853,Management,26,4,4,3.23613963
1527,0,Analyst,23,44412,Management,17,5,0,1.902806297
1528,1,Analyst,22,45689,Finance,22,3,0,2.006844627
1529,1,Analyst,25,44354,Finance,24,3,1,2.978781656
1530,0,Senior Analyst,26,68026,Management,17,2,0,2.978781656
1531,0,Senior Analyst,25,56291,IT,30,3,1,1.073237509
1532,1,Analyst,25,47564,Operations,26,5,2,1.801505818
1533,1,Analyst,24,45344,Web,25,3,1,1.875427789
1534,1,Senior Manager,35,176158,Management,16,4,10,4.31211499
1535,0,Analyst,23,46414,IT,20,4,0,2.639288159
1536,0,Analyst,23,42962,Web,24,3,1,1.237508556
1537,1,Manager,32,137754,IT,27,5,6,4.509240246
1538,0,Analyst,21,43797,IT,15,5,0,1.993155373
1539,0,Analyst,22,44697,Marketing,24,4,0,2.228610541
1540,0,Analyst,23,44214,Web,23,4,0,1.700205339
1541,0,Analyst,23,42455,Finance,23,4,0,1.84257358
1542,0,Analyst,21,43393,Marketing,27,4,0,1.752224504
1543,1,Analyst,23,47157,Marketing,27,4,1,0.958247775
1544,0,Analyst,23,43172,Management,23,4,0,1.768651608
1545,0,Manager,34,106755,Finance,30,2,7,2.732375086
1546,0,Analyst,21,40902,IT,15,5,0,2.154688569
1547,0,Analyst,22,40013,Operations,24,3,0,1.733059548
1548,0,Analyst,25,43162,Management,23,3,1,2.622861054
1549,1,Analyst,23,46612,Operations,20,2,0,2.154688569
1550,0,Analyst,23,47633,Operations,19,5,0,1.648186174
1551,0,Analyst,22,47039,Marketing,24,2,0,1.026694045
1552,1,Analyst,25,48406,Web,30,5,2,2.36550308
1553,1,Analyst,22,42840,Operations,22,4,0,1.171800137
1554,0,Analyst,25,46896,Management,22,4,2,2.373716632
1555,0,Analyst,25,48362,Web,27,2,1,2.54072553
1556,0,Senior Manager,35,196857,IT,20,2,10,2.869267625
1557,0,Analyst,23,49432,Marketing,20,3,0,2.926762491
1558,0,Analyst,24,42672,Finance,23,4,1,1.921971253
1559,0,Analyst,25,44373,Marketing,20,5,3,1.067761807
1560,1,Senior Analyst,28,69223,Marketing,23,3,3,1.171800137
1561,0,Analyst,24,46349,Web,22,2,1,2.069815195
1562,0,Manager,32,138026,Web,26,2,4,3.047227926
1563,1,Analyst,25,44129,Web,15,2,2,1.519507187
1564,0,Analyst,25,47343,Web,25,3,2,1.642710472
1565,0,Analyst,22,42375,Management,21,2,0,1.040383299
1566,1,Analyst,25,45083,Operations,29,4,2,1.752224504
1567,0,Analyst,25,44202,Management,22,2,3,1.141683778
1568,1,Senior Analyst,27,59124,Marketing,26,2,1,3.797399042
1569,1,Senior Analyst,25,64913,Finance,29,4,0,4.013689254
1570,0,Manager,33,129305,Finance,15,2,7,4.468172485
1571,1,Analyst,25,47477,Management,28,3,3,1.352498289
1572,0,Senior Analyst,26,52287,Web,22,4,3,1.943874059
1573,0,Analyst,22,45527,IT,16,3,0,2.595482546
1574,0,Analyst,24,45769,IT,22,3,0,2.67761807
1575,1,Senior Manager,35,192623,Marketing,17,3,6,4.941820671
1576,1,Analyst,24,48497,Finance,22,3,0,2.855578371
1577,0,Analyst,22,48007,IT,16,4,0,1.872689938
1578,1,Analyst,24,41900,Web,24,4,1,1.746748802
1579,1,Analyst,25,47257,Finance,25,2,2,1.511293634
1580,1,Analyst,21,40818,Web,24,2,0,2.094455852
1581,1,Analyst,23,42981,Marketing,20,4,1,1.409993155
1582,1,Analyst,22,47677,Marketing,29,5,0,2.841889117
1583,1,Senior Analyst,27,60206,Finance,19,2,2,3.649555099
1584,1,Analyst,24,47439,Operations,17,4,2,0.93908282
1585,1,Analyst,25,42410,Finance,25,5,2,1.831622177
1586,1,Analyst,25,43194,Operations,30,2,3,1.056810404
1587,1,Analyst,25,48455,IT,24,2,2,2.217659138
1588,0,Senior Manager,39,180778,Finance,23,4,11,3.26899384
1589,1,Associate,32,75024,IT,29,3,3,3.520876112
1590,0,Analyst,22,40479,Operations,18,4,0,0.958247775
1591,0,Analyst,23,43436,Operations,23,3,1,1.270362765
1592,0,Senior Analyst,25,63959,Operations,21,2,0,3.852156057
1593,1,Senior Analyst,27,53517,Finance,19,3,3,3.033538672
1594,1,Associate,29,99521,Web,26,5,0,4.689938398
1595,0,Analyst,24,42897,Finance,17,2,0,2.726899384
1596,0,Analyst,21,44742,IT,26,5,0,1.407255305
1597,0,Analyst,24,43748,Finance,28,3,1,2.05065024
1598,0,Analyst,23,47571,IT,16,2,1,1.303216975
1599,0,Analyst,23,45816,Management,30,3,1,1.004791239
1600,0,Senior Manager,35,162639,IT,19,5,9,4.881587953
1601,0,Analyst,24,49470,Operations,29,4,1,1.70568104
1602,1,Analyst,21,48529,Web,19,5,0,1.538672142
1603,1,Analyst,24,43688,Operations,26,5,2,1.171800137
1604,0,Analyst,21,44104,Marketing,22,5,0,2.140999316
1605,1,Analyst,21,48295,Web,30,4,0,2.242299795
1606,0,Analyst,25,40634,IT,23,5,1,2.595482546
1607,0,Analyst,24,40486,Finance,22,5,1,2.217659138
1608,0,Analyst,24,45002,Operations,26,4,2,1.284052019
1609,0,Senior Analyst,28,64248,IT,17,4,4,3.277207392
1610,0,Analyst,21,48831,IT,30,3,0,2.075290897
1611,1,Associate,32,70154,Management,19,3,8,3.197809719
1612,1,Analyst,22,46479,Marketing,25,5,0,1.067761807
1613,1,Analyst,22,48587,Operations,28,3,0,2.29705681
1614,1,Analyst,23,40567,IT,26,2,0,2.357289528
1615,0,Analyst,22,42322,Finance,22,3,0,2.666666667
1616,0,Analyst,23,48179,IT,30,2,0,2.787132101
1617,1,Analyst,21,48082,IT,29,2,0,1.144421629
1618,0,Analyst,23,46343,Web,29,4,1,0.980150582
1619,1,Analyst,22,49974,Marketing,25,2,0,2.392881588
1620,0,Analyst,22,45229,Operations,17,5,0,2.729637235
1621,1,Analyst,21,44160,Web,22,2,0,1.100616016
1622,1,Analyst,23,44371,Finance,22,2,0,2.663928816
1623,1,Analyst,24,46820,IT,23,2,1,1.845311431
1624,1,Analyst,21,40327,Finance,28,4,0,2.209445585
1625,1,Analyst,22,43481,Management,15,4,0,1.916495551
1626,0,Analyst,22,42720,Web,24,4,0,2.198494182
1627,0,Senior Manager,38,172445,Operations,18,4,11,3.835728953
1628,0,Analyst,22,42839,Finance,28,5,0,2.349075975
1629,0,Analyst,23,49052,IT,26,5,1,1.185489391
1630,1,Senior Analyst,25,59481,Web,28,2,1,2.839151266
1631,0,Analyst,24,47150,Web,28,2,1,2.455852156
1632,1,Analyst,23,46690,Marketing,16,4,1,1.35523614
1633,1,Senior Analyst,27,51240,Management,28,4,3,1.612594114
1634,1,Analyst,22,46540,Operations,29,3,0,1.303216975
1635,0,Analyst,22,45300,Web,30,3,0,1.470225873
1636,0,Analyst,24,44212,Management,30,5,1,1.596167009
1637,0,Analyst,24,45352,Finance,26,5,1,1.993155373
1638,1,Analyst,25,46071,Marketing,25,4,2,2.127310062
1639,1,Senior Analyst,28,60707,Finance,26,3,2,3.523613963
1640,0,Analyst,21,42129,Finance,19,4,0,1.782340862
1641,1,Analyst,23,47597,Finance,26,4,0,2.165639973
1642,1,Analyst,24,41819,Operations,21,3,1,1.568788501
1643,0,Senior Analyst,26,61956,Finance,29,2,0,3.715263518
1644,1,Analyst,22,46741,IT,15,5,0,1.53045859
1645,1,Analyst,23,47939,IT,17,3,1,1.464750171
1646,1,Analyst,21,43036,Operations,27,2,0,2.940451745
1647,1,Associate,30,98716,Finance,20,4,5,3.575633128
1648,0,Analyst,21,49085,Web,25,3,0,2.658453114
1649,0,Analyst,21,44681,Marketing,22,5,0,1.420944559
1650,0,Analyst,25,45298,Management,19,5,2,1.500342231
1651,1,Analyst,22,40384,Marketing,21,5,0,1.492128679
1652,1,Senior Analyst,25,67458,Operations,21,3,0,1.106091718
1653,0,Senior Manager,39,161799,Management,28,3,13,4.807665982
1654,1,Analyst,22,45099,Web,18,3,0,1.711156742
1655,1,Analyst,24,44472,Operations,17,5,2,1.070499658
1656,0,Analyst,22,46770,Web,28,3,0,1.9137577
1657,1,Associate,31,86993,Web,29,2,6,3.041752225
1658,1,Analyst,23,44344,Web,29,4,1,1.314168378
1659,0,Analyst,24,40986,Operations,27,5,1,2.29431896
1660,0,Senior Analyst,27,68182,IT,25,2,0,3.832991102
1661,1,Analyst,24,49955,IT,18,4,2,1.054072553
1662,0,Analyst,21,48283,IT,25,3,0,1.35797399
1663,1,Analyst,22,47859,IT,15,2,0,2.913073238
1664,0,Analyst,25,42666,Finance,22,5,2,2.083504449
1665,0,Analyst,25,49931,Operations,28,3,1,2.937713895
1666,1,Analyst,21,41605,Web,20,4,0,1.626283368
1667,1,Analyst,23,45927,Marketing,20,5,0,2.184804928
1668,0,Analyst,22,42263,Finance,17,4,0,1.04312115
1669,1,Analyst,21,44599,Web,19,4,0,2.984257358
1670,1,Analyst,25,42210,IT,28,5,2,2.075290897
1671,0,Analyst,25,41109,Marketing,29,3,2,1.590691307
1672,1,Analyst,23,46693,IT,20,3,0,2.639288159
1673,0,Analyst,24,45342,Management,16,2,1,1.653661875
1674,1,Analyst,22,42428,IT,18,4,0,1.524982888
1675,0,Analyst,21,46076,Operations,16,4,0,2.557152635
1676,0,Analyst,21,46064,Finance,25,3,0,2.721423682
1677,0,Analyst,23,46966,Finance,24,4,0,1.861738535
1678,1,Analyst,24,41445,Operations,22,2,2,0.985626283
1679,0,Analyst,23,44598,Finance,25,4,0,2.40109514
1680,1,Senior Analyst,26,64137,Web,27,5,0,1.100616016
1681,0,Associate,28,91920,Finance,19,4,6,0.952772074
1682,1,Analyst,25,46723,Web,19,4,2,2.313483915
1683,1,Analyst,21,44350,Finance,21,4,0,1.338809035
1684,0,Analyst,21,41979,Operations,18,2,0,2.450376454
1685,1,Senior Analyst,25,50524,Marketing,15,5,0,1.35523614
1686,0,Analyst,24,47723,IT,22,2,2,1.152635181
1687,0,Analyst,22,45926,Finance,29,2,0,1.300479124
1688,1,Analyst,22,40040,Finance,25,4,0,0.933607118
1689,0,Analyst,25,46767,IT,15,3,2,2.277891855
1690,0,Analyst,23,40886,Web,15,2,0,2.0862423
1691,0,Associate,28,93659,Management,24,3,5,1.089664613
1692,0,Analyst,25,44251,Web,29,3,3,1.382614648
1693,0,Analyst,22,48682,Management,27,3,0,1.492128679
1694,1,Senior Analyst,28,66184,Marketing,17,5,3,1.897330595
1695,0,Analyst,23,45379,Operations,15,5,1,1.472963723
1696,0,Senior Analyst,28,54749,Web,16,4,3,3.624914442
1697,0,Analyst,22,47832,Finance,22,3,0,1.316906229
1698,0,Associate,30,92184,Marketing,30,4,4,2.64476386
1699,0,Senior Analyst,25,60125,Finance,21,3,1,2.099931554
1700,0,Analyst,24,46591,Management,19,5,0,2.737850787
1701,1,Analyst,22,45673,Operations,29,2,0,1.163586585
1702,0,Senior Manager,35,182134,Web,20,5,9,3.972621492
1703,1,Analyst,24,49636,Operations,29,4,1,2.302532512
1704,0,Analyst,23,47376,Finance,22,2,0,1.607118412
1705,0,Analyst,25,44251,Web,29,3,3,1.382614648
1706,1,Analyst,22,45502,Management,27,4,0,1.716632444
1707,1,Analyst,23,45370,Web,29,5,0,1.609856263
1708,0,Analyst,24,48426,Marketing,22,2,2,1.25119781
1709,0,Analyst,24,43144,Web,27,5,1,2.220396988
1710,0,Director,39,366063,Marketing,20,3,13,3.063655031
1711,1,Senior Analyst,25,50266,IT,25,3,3,0.988364134
1712,1,Analyst,23,41760,IT,24,4,1,1.092402464
1713,1,Analyst,25,48877,Marketing,17,5,2,1.667351129
1714,0,Associate,31,96757,Finance,15,2,3,3.868583162
1715,0,Analyst,24,41714,Management,27,5,1,1.653661875
1716,0,Senior Analyst,28,65552,Management,28,4,1,2.499657769
1717,1,Analyst,25,45611,Marketing,27,5,2,1.653661875
1718,0,Senior Analyst,28,65267,Operations,22,4,1,1.642710472
1719,1,Senior Analyst,26,66184,IT,26,4,0,2.830937714
1720,1,Analyst,21,40732,Finance,23,2,0,1.708418891
1721,0,Analyst,21,49030,Management,25,2,0,2.105407255
1722,1,Analyst,24,48018,Management,28,3,1,1.552361396
1723,0,Analyst,21,47104,Marketing,16,2,0,1.691991786
1724,0,Analyst,23,40411,IT,16,4,1,1.289527721
1725,0,Analyst,24,44069,IT,26,4,1,2.384668036
1726,0,Analyst,23,45638,Operations,26,4,1,1.204654346
1727,0,Analyst,21,49395,Management,19,2,0,1.242984257
1728,1,Analyst,22,48667,Web,24,3,0,2.620123203
1729,0,Associate,29,84840,Web,26,5,2,2.130047912
1730,1,Analyst,25,42830,Operations,25,2,3,0.991101985
1731,0,Manager,34,124680,Finance,15,4,8,2.29705681
1732,0,Analyst,22,49537,Marketing,26,4,0,2.872005476
1733,0,Analyst,25,40600,IT,20,3,3,1.125256674
1734,1,Analyst,22,43464,IT,27,2,0,2.53798768
1735,0,Analyst,24,43493,Marketing,16,5,1,1.516769336
1736,1,Senior Analyst,28,67796,IT,21,5,2,3.750855578
1737,1,Analyst,21,41863,IT,16,4,0,1.136208077
1738,1,Senior Analyst,25,68996,Operations,16,2,0,2.247775496
1739,1,Analyst,23,47524,Finance,16,2,0,2.012320329
1740,1,Analyst,25,45534,Operations,21,3,3,1.475701574
1741,0,Analyst,22,41887,Finance,29,3,0,1.330595483
1742,0,Analyst,23,49434,IT,15,3,0,2.710472279
1743,1,Analyst,23,42992,Marketing,30,2,0,2.784394251
1744,1,Analyst,24,42086,IT,24,5,0,2.806297057
1745,1,Analyst,25,44496,IT,18,2,3,1.289527721
1746,0,Analyst,21,48492,Operations,16,4,0,2.239561944
1747,1,Analyst,22,45062,Web,20,4,0,2.625598905
1748,1,Analyst,21,44512,Marketing,25,3,0,2.535249829
1749,1,Analyst,22,45515,Finance,29,4,0,2.658453114
1750,0,Analyst,25,48762,IT,24,2,1,2.658453114
1751,1,Analyst,21,48182,Operations,21,4,0,0.985626283
1752,0,Analyst,21,42467,Marketing,21,3,0,1.667351129
1753,1,Analyst,23,43482,Web,21,3,0,1.905544148
1754,1,Analyst,22,41705,Operations,25,2,0,2.403832991
1755,0,Analyst,21,48751,Operations,15,4,0,1.11430527
1756,1,Analyst,22,42475,Management,19,2,0,1.467488022
1757,1,Analyst,25,47590,IT,16,4,3,1.021218344
1758,0,Analyst,23,46854,IT,20,5,0,2.436687201
1759,1,Analyst,21,43282,Finance,20,3,0,2.576317591
1760,0,Analyst,22,42641,Web,15,3,0,0.963723477
1761,1,Analyst,21,49470,Web,22,4,0,2.340862423
1762,0,Analyst,22,48160,Marketing,16,4,0,2.403832991
1763,1,Analyst,24,41728,IT,22,3,0,2.600958248
1764,0,Analyst,22,44976,Finance,15,2,0,1.226557153
1765,1,Analyst,23,44820,Operations,30,2,1,0.966461328
1766,1,Analyst,25,43833,Web,19,3,2,2.43394935
1767,0,Manager,32,100124,Web,29,2,5,3.739904175
1768,0,Analyst,25,46572,Marketing,21,5,1,2.64202601
1769,0,Analyst,25,45680,Management,27,5,3,1.073237509
1770,1,Senior Analyst,25,67458,Operations,21,3,0,1.106091718
1771,1,Director,44,225339,Management,23,5,16,3.874058864
1772,0,Senior Manager,36,195984,Management,17,4,10,3.865845311
1773,0,Analyst,24,45870,Web,18,3,1,2.135523614
1774,0,Associate,30,78202,IT,16,3,3,3.682409309
1775,1,Analyst,21,43378,Management,30,5,0,2.606433949
1776,1,Analyst,24,43587,Marketing,15,5,0,3.011635866
1777,1,Analyst,22,46038,IT,16,3,0,2.806297057
1778,1,Associate,29,85615,IT,30,3,3,2.861054073
1779,1,Analyst,23,42345,Web,30,5,0,2.29431896
1780,0,Analyst,22,44675,Finance,18,5,0,1.590691307
1781,0,Analyst,22,42054,Management,15,5,0,1.500342231
1782,1,Associate,30,94026,Operations,17,3,7,1.894592745
1783,1,Associate,32,76072,Operations,15,5,8,3.249828884
1784,1,Manager,32,138569,Management,15,5,6,3.665982204
1785,0,Analyst,22,43990,Finance,24,3,0,1.708418891
1786,1,Analyst,24,46485,Marketing,16,4,2,1.431895962
1787,0,Analyst,24,44684,IT,22,3,1,2.458590007
1788,1,Analyst,24,47639,Web,17,5,2,1.108829569
1789,0,Analyst,25,40417,Finance,18,4,1,2.814510609
1790,0,Senior Analyst,27,65090,Finance,30,2,4,2.494182067
1791,0,Analyst,24,48436,IT,21,3,2,0.960985626
1792,0,Senior Analyst,25,56028,Finance,26,5,0,3.816563997
1793,0,Director,39,213987,Web,24,5,13,5.155373032
1794,0,Analyst,23,48934,Web,19,3,0,2.494182067
1795,1,Analyst,23,40354,Management,20,2,0,1.798767967
1796,0,Senior Analyst,26,52287,Web,22,4,3,1.943874059
1797,0,Associate,30,83971,Marketing,29,4,8,1.327857632
1798,0,Analyst,25,43066,Finance,15,2,2,1.87816564
1799,0,Senior Manager,35,197526,IT,27,3,6,4.153319644
1800,0,Analyst,25,47499,Web,21,5,3,1.281314168
1801,0,Analyst,21,42122,IT,16,2,0,2.970568104
1802,1,Senior Analyst,26,68245,Finance,26,3,0,2.699520876
1803,0,Analyst,21,48661,Web,21,3,0,2.882956879
1804,0,Analyst,24,43433,Finance,24,5,0,2.527036277
1805,1,Analyst,21,41452,Marketing,25,2,0,1.785078713
1806,0,Senior Analyst,27,59877,Marketing,15,3,0,3.707049966
1807,0,Analyst,24,48769,IT,20,5,0,2.88843258
1808,0,Analyst,22,45221,Management,28,4,0,2.595482546
1809,1,Analyst,23,40524,Marketing,19,2,1,1.018480493
1810,1,Analyst,25,47692,Web,29,2,2,1.574264203
1811,1,Senior Analyst,28,59310,Marketing,20,2,3,3.099247091
1812,0,Analyst,21,48849,Management,22,5,0,2.53798768
1813,0,Analyst,23,46966,Finance,24,4,0,1.861738535
1814,1,Senior Manager,37,178590,IT,25,4,14,1.106091718
1815,0,Analyst,21,45774,Finance,18,5,0,0.960985626
1816,1,Manager,35,144095,Operations,26,5,6,5.919233402
1817,1,Senior Analyst,26,54987,Marketing,25,3,1,2.570841889
1818,1,Manager,32,118174,Marketing,27,4,8,3.288158795
1819,1,Analyst,23,40356,Management,15,3,1,1.256673511
1820,1,Analyst,23,47755,Marketing,18,4,0,1.741273101
1821,1,Analyst,23,48302,Finance,25,2,1,1.297741273
1822,0,Senior Analyst,25,56004,Web,24,2,0,3.389459274
1823,1,Associate,28,83197,Marketing,22,2,4,2.335386721
1824,0,Analyst,22,49660,Marketing,24,4,0,1.664613279
1825,0,Analyst,22,47668,Finance,20,5,0,2.228610541
1826,0,Associate,28,86413,Marketing,27,3,1,4.722792608
