,SEX,DESIGNATION,AGE,SALARY,UNIT,LEAVES USED,RATINGS,PAST EXP,YEARS
1077,1,Senior Analyst,26.0,65110,IT,25.0,5.0,0,2.9322381930184807
1078,1,Associate,28.0,93996,Operations,21.0,2.0,1,4.0629705681040384
1079,0,Analyst,24.0,40406,IT,24.0,4.0,1,2.0506502395619437
1080,0,Analyst,22.0,43923,Management,22.0,5.0,0,2.299794661190965
1081,0,Analyst,24.0,43121,Management,18.0,4.0,1,2.305270362765229
1082,1,Analyst,22.0,48246,Marketing,22.0,5.0,0,2.650239561943874
1083,0,Analyst,23.0,45389,Management,27.0,2.0,1,1.056810403832991
1084,1,Analyst,21.0,47668,Operations,29.0,2.0,0,2.294318959616701
1085,1,Senior Analyst,25.0,51747,Marketing,24.0,4.0,0,1.2046543463381245
1086,1,Associate,28.0,86702,Operations,16.0,5.0,1,4.287474332648871
1087,0,Analyst,21.0,42132,Finance,24.0,2.0,0,2.004106776180698
1088,0,Senior Analyst,28.0,51640,Management,28.0,2.0,5,1.626283367556468
1089,0,Analyst,23.0,47755,Web,15.0,3.0,0,2.5051334702258727
1090,0,Analyst,22.0,49660,Marketing,24.0,4.0,0,1.6646132785763177
1091,0,Analyst,21.0,49826,Operations,17.0,3.0,0,0.9938398357289527
1092,0,Analyst,21.0,46839,Marketing,17.0,3.0,0,2.086242299794661
1093,0,Analyst,21.0,48203,Web,24.0,2.0,0,2.305270362765229
1094,0,Analyst,23.0,48869,IT,21.0,4.0,1,1.3661875427789185
1095,0,Senior Manager,36.0,181470,Finance,18.0,2.0,8,3.241615331964408
1096,0,Senior Analyst,26.0,69590,IT,22.0,3.0,0,2.5817932922655715
1097,0,Analyst,22.0,45513,Operations,25.0,3.0,0,1.757700205338809
1098,0,Analyst,21.0,47769,Finance,21.0,5.0,0,2.1190965092402463
1099,1,Analyst,25.0,48171,Management,18.0,2.0,3,1.4455852156057496
1100,1,Analyst,23.0,45551,Management,17.0,2.0,0,2.8227241615331966
1101,1,Analyst,22.0,49206,Marketing,24.0,2.0,0,1.894592744695414
1102,0,Associate,28.0,75658,Operations,27.0,4.0,4,3.479808350444901
1103,0,Analyst,21.0,40832,Management,17.0,5.0,0,2.305270362765229
1104,0,Analyst,23.0,47376,Web,25.0,3.0,0,1.9247091033538672
1105,1,Analyst,23.0,44220,Web,25.0,4.0,0,2.9869952087611225
1106,0,Senior Analyst,25.0,59246,Marketing,28.0,4.0,1,2.1492128678986995
1107,0,Analyst,25.0,49559,Management,22.0,5.0,2,2.2861054072553046
1108,0,Analyst,22.0,44806,Finance,27.0,4.0,0,2.242299794661191
1109,0,Analyst,22.0,49497,Web,19.0,4.0,0,1.0841889117043122
1110,1,Analyst,23.0,40935,IT,19.0,5.0,1,1.4893908281998631
1111,1,Analyst,23.0,48309,Operations,20.0,5.0,0,1.9767282683093772
1112,1,Analyst,22.0,49108,Web,21.0,2.0,0,2.1656399726214923
1113,0,Manager,35.0,143333,Operations,21.0,3.0,9,1.3470225872689938
1114,1,Senior Analyst,26.0,52198,Web,25.0,5.0,4,1.0376454483230664
1115,1,Analyst,25.0,41928,Marketing,27.0,3.0,1,2.8829568788501025
1116,0,Senior Manager,35.0,167378,Operations,26.0,5.0,9,5.242984257357974
1117,1,Analyst,24.0,48164,Management,16.0,4.0,2,1.3689253935660506
1118,0,Analyst,24.0,45450,Marketing,16.0,5.0,1,1.9028062970568105
1119,1,Associate,32.0,78789,Marketing,28.0,2.0,4,4.3203285420944555
1120,0,Analyst,22.0,44305,Finance,23.0,4.0,0,2.329911019849418
1121,1,Analyst,22.0,45148,Web,15.0,3.0,0,2.3436002737850785
1122,1,Analyst,25.0,48915,Operations,17.0,2.0,2,1.5797399041752225
1123,1,Analyst,21.0,45223,Marketing,30.0,3.0,0,1.9548254620123204
1124,1,Analyst,25.0,45485,Web,18.0,5.0,3,0.9856262833675564
1125,0,Manager,32.0,130749,Operations,28.0,5.0,7,2.4175222450376452
1126,1,Senior Analyst,25.0,68290,Marketing,15.0,5.0,0,1.7385352498288844
1127,0,Analyst,23.0,41421,IT,22.0,5.0,1,1.4072553045859
1128,0,Analyst,21.0,40363,IT,27.0,5.0,0,1.8562628336755647
1129,1,Analyst,23.0,41904,Management,26.0,2.0,0,2.4941820670773445
1130,0,Analyst,23.0,49449,Web,20.0,4.0,0,1.7932922655715264
1131,1,Analyst,25.0,43794,IT,15.0,5.0,2,1.5770020533880904
1132,0,Analyst,22.0,42102,Management,16.0,3.0,0,1.1991786447638604
1133,1,Senior Analyst,28.0,54514,Management,16.0,3.0,3,1.2758384668035592
1134,1,Analyst,24.0,43415,Marketing,19.0,4.0,1,2.1820670773442847
1135,1,Analyst,25.0,43528,Marketing,15.0,4.0,1,2.91854893908282
1136,1,Analyst,22.0,47667,Operations,16.0,3.0,0,1.7604380561259412
1137,1,Director,40.0,319742,IT,20.0,4.0,15,1.1745379876796715
1138,1,Analyst,25.0,47477,Finance,16.0,4.0,2,2.236824093086927
1139,0,Analyst,24.0,44620,IT,24.0,4.0,1,2.1190965092402463
1140,0,Senior Analyst,28.0,69772,Web,19.0,3.0,4,3.274469541409993
1141,1,Analyst,25.0,48355,IT,19.0,3.0,1,2.948665297741273
1142,1,Analyst,23.0,41455,Operations,16.0,4.0,0,1.7494866529774127
1143,1,Analyst,24.0,48581,Operations,21.0,2.0,0,2.5817932922655715
1144,0,Analyst,23.0,43959,Web,19.0,4.0,1,1.2210814510609171
1145,1,Analyst,24.0,41287,Management,22.0,3.0,2,1.1170431211498972
1146,1,Analyst,25.0,47183,IT,23.0,2.0,3,1.0650239561943875
1147,0,Analyst,21.0,48546,IT,21.0,3.0,0,1.4264202600958247
1148,0,Analyst,25.0,49773,IT,27.0,2.0,3,0.9965776865160849
1149,0,Analyst,23.0,48772,Management,26.0,2.0,1,1.1225188227241616
1150,0,Analyst,24.0,41104,Web,18.0,3.0,1,2.485968514715948
1151,0,Analyst,25.0,40553,Marketing,19.0,5.0,2,1.727583846680356
1152,0,Analyst,23.0,48272,Web,16.0,3.0,0,1.5852156057494866
1153,1,Analyst,25.0,43438,Web,20.0,5.0,2,2.428473648186174
1154,1,Analyst,24.0,48181,Finance,22.0,4.0,1,2.4832306639288158
1155,1,Analyst,21.0,45331,Finance,27.0,2.0,0,1.568788501026694
1156,1,Analyst,21.0,42458,Finance,27.0,3.0,0,1.8453114305270362
1157,0,Senior Analyst,26.0,65875,IT,30.0,2.0,0,1.6837782340862424
1158,0,Analyst,24.0,44108,Operations,27.0,3.0,2,1.4921286789869952
1159,0,Analyst,23.0,46164,Finance,30.0,5.0,0,1.839835728952772
1160,0,Analyst,23.0,42493,IT,19.0,2.0,0,2.54072553045859
1161,1,Analyst,22.0,46883,Operations,25.0,5.0,0,2.507871321013005
1162,1,Analyst,23.0,48587,Management,17.0,4.0,0,2.568104038329911
1163,0,Analyst,24.0,40950,Management,23.0,5.0,0,2.7980835044490076
1164,0,Senior Manager,36.0,190618,Operations,26.0,5.0,10,2.5023956194387407
1165,0,Analyst,25.0,48784,Finance,29.0,3.0,2,1.6865160848733745
1166,0,Analyst,24.0,44002,Finance,18.0,3.0,1,2.16290212183436
1167,0,Analyst,24.0,43597,Operations,19.0,2.0,0,2.7926078028747434
1168,0,Senior Analyst,28.0,64432,Web,25.0,2.0,5,1.3661875427789185
1169,0,Senior Analyst,28.0,68884,Operations,26.0,5.0,5,1.5523613963039014
1170,0,Senior Analyst,25.0,50759,Marketing,16.0,2.0,1,1.6317590691307324
1171,1,Senior Analyst,27.0,69301,Web,19.0,3.0,4,1.5906913073237507
1172,0,Analyst,23.0,46217,Management,19.0,4.0,1,1.1745379876796715
1173,1,Analyst,21.0,47261,Finance,21.0,5.0,0,2.5270362765229293
1174,1,Analyst,22.0,48818,IT,17.0,2.0,0,2.2751540041067764
1175,1,Analyst,22.0,48618,Web,16.0,2.0,0,2.2286105407255303
1176,0,Associate,31.0,91316,Marketing,24.0,2.0,6,1.8179329226557153
1177,1,Senior Manager,38.0,154106,Management,16.0,2.0,12,4.788501026694045
1178,1,Senior Manager,37.0,189307,Finance,18.0,3.0,12,2.7186858316221767
1179,1,Analyst,22.0,44524,IT,21.0,5.0,0,1.73305954825462
1180,0,Analyst,25.0,40361,Web,24.0,3.0,2,1.7221081451060918
1181,1,Analyst,22.0,44856,IT,26.0,4.0,0,1.0321697467488022
1182,1,Manager,32.0,140762,Operations,29.0,2.0,6,3.2306639288158796
1183,0,Analyst,25.0,47174,Management,19.0,3.0,3,1.2073921971252566
1184,0,Analyst,22.0,47967,Finance,23.0,4.0,0,1.6427104722792607
1185,0,Analyst,24.0,48441,IT,23.0,3.0,1,1.7193702943189597
1186,0,Analyst,21.0,45425,Operations,29.0,2.0,0,1.3305954825462012
1187,1,Analyst,23.0,41404,Finance,25.0,2.0,1,1.2210814510609171
1188,1,Analyst,21.0,41743,Web,21.0,5.0,0,2.9048596851471595
1189,0,Senior Analyst,25.0,52113,Marketing,15.0,3.0,0,1.6509240246406571
1190,0,Analyst,24.0,43150,Marketing,15.0,4.0,1,2.102669404517454
1191,0,Analyst,22.0,40014,IT,16.0,3.0,0,2.138261464750171
1192,1,Senior Analyst,26.0,59121,Web,18.0,5.0,1,2.620123203285421
1193,1,Analyst,22.0,49418,Marketing,26.0,4.0,0,2.91854893908282
1194,1,Analyst,25.0,41357,Operations,21.0,3.0,2,2.2505133470225873
1195,0,Analyst,21.0,45856,Operations,18.0,4.0,0,1.9301848049281314
1196,0,Analyst,21.0,45316,IT,27.0,2.0,0,1.5195071868583163
1197,1,Analyst,21.0,40332,IT,24.0,3.0,0,1.2457221081451062
1198,0,Analyst,22.0,41673,Operations,15.0,4.0,0,1.0924024640657084
1199,1,Analyst,25.0,45188,Management,29.0,3.0,2,1.9164955509924708
1200,1,Analyst,23.0,47847,Marketing,15.0,3.0,0,2.21492128678987
1201,1,Analyst,25.0,48268,Finance,23.0,4.0,2,2.3381245722108144
1202,1,Analyst,21.0,48427,Marketing,20.0,4.0,0,2.316221765913758
1203,1,Analyst,21.0,44774,Operations,29.0,2.0,0,2.2313483915126624
1204,0,Analyst,22.0,42997,Web,24.0,2.0,0,1.3114305270362765
1205,0,Analyst,21.0,48242,Operations,16.0,3.0,0,1.5989048596851472
1206,1,Analyst,22.0,43356,Operations,25.0,4.0,0,2.543463381245722
1207,0,Analyst,22.0,46543,Web,25.0,2.0,0,1.9110198494182067
1208,0,Analyst,24.0,41610,Web,17.0,4.0,0,2.546201232032854
1209,0,Analyst,22.0,41430,Management,24.0,2.0,0,1.4072553045859
1210,0,Analyst,24.0,46779,Web,26.0,3.0,2,1.4674880219028064
1211,1,Analyst,25.0,40786,IT,24.0,5.0,2,2.0314852840520192
1212,0,Analyst,25.0,49492,Operations,28.0,5.0,3,1.3963039014373717
1213,1,Associate,30.0,93212,Web,28.0,3.0,2,4.380561259411362
1214,1,Analyst,23.0,47691,Web,17.0,4.0,1,1.212867898699521
1215,1,Analyst,21.0,48127,Marketing,19.0,3.0,0,2.74880219028063
1216,0,Analyst,23.0,42653,IT,18.0,4.0,1,1.0759753593429158
1217,0,Analyst,21.0,49237,Web,22.0,3.0,0,1.1553730321697468
1218,0,Analyst,24.0,49070,Operations,23.0,3.0,0,2.967830253251198
1219,1,Analyst,25.0,47843,Operations,27.0,5.0,2,1.700205338809035
1220,1,Senior Analyst,25.0,56181,Management,15.0,2.0,0,3.594798083504449
1221,0,Senior Manager,39.0,197246,Management,22.0,5.0,10,4.205338809034908
1222,0,Analyst,25.0,45986,Management,29.0,4.0,1,2.5927446954141
1223,0,Analyst,24.0,41500,Management,19.0,2.0,0,2.937713894592745
1224,0,Senior Analyst,25.0,60778,IT,29.0,5.0,0,2.754277891854894
1225,1,Analyst,21.0,41124,Operations,17.0,3.0,0,1.056810403832991
1226,1,Analyst,23.0,40669,Marketing,26.0,3.0,0,2.1409993155373033
1227,1,Analyst,24.0,45278,Finance,23.0,3.0,0,2.735112936344969
1228,1,Analyst,25.0,45865,Management,23.0,4.0,2,1.9767282683093772
1229,1,Analyst,24.0,42662,Management,24.0,3.0,1,1.7987679671457906
1230,1,Senior Analyst,28.0,67796,IT,21.0,5.0,2,3.7508555783709787
1231,0,Analyst,21.0,43669,Operations,29.0,5.0,0,2.6666666666666665
1232,1,Analyst,21.0,48626,Marketing,27.0,2.0,0,1.054072553045859
1233,0,Analyst,24.0,45324,Marketing,29.0,4.0,2,1.2621492128678986
1234,1,Analyst,21.0,49247,IT,30.0,3.0,0,1.7138945927446954
1235,1,Analyst,23.0,42737,Finance,24.0,4.0,0,1.675564681724846
1236,1,Analyst,22.0,45545,Marketing,23.0,4.0,0,1.6700889801505818
1237,0,Analyst,24.0,44212,Management,30.0,5.0,1,1.596167008898015
1238,1,Analyst,23.0,49736,Marketing,17.0,4.0,0,1.8480492813141685
1239,1,Analyst,23.0,49512,IT,22.0,5.0,1,0.9500342231348392
1240,1,Manager,32.0,104916,Operations,26.0,4.0,2,4.813141683778234
1241,0,Senior Analyst,27.0,67198,Marketing,20.0,3.0,5,1.1991786447638604
1242,1,Analyst,25.0,42637,Web,25.0,5.0,1,2.5763175906913074
1243,1,Analyst,21.0,45768,Web,30.0,3.0,0,2.8774811772758384
1244,1,Analyst,25.0,43259,Finance,15.0,3.0,2,1.864476386036961
1245,0,Analyst,24.0,47050,Web,28.0,2.0,0,2.537987679671458
1246,1,Senior Analyst,26.0,68295,Operations,28.0,5.0,3,1.6290212183436004
1247,1,Analyst,24.0,41506,Operations,19.0,5.0,0,2.8747433264887063
1248,1,Analyst,22.0,42125,Management,24.0,5.0,0,1.8261464750171115
1249,0,Senior Analyst,27.0,60827,Web,18.0,2.0,0,1.9575633127994525
1250,1,Senior Analyst,26.0,61311,IT,29.0,3.0,1,1.352498288843258
1251,1,Analyst,24.0,41248,IT,21.0,2.0,1,2.4476386036960984
1252,0,Analyst,22.0,47945,Marketing,22.0,2.0,0,1.78507871321013
1253,0,Senior Analyst,26.0,66908,IT,17.0,4.0,1,2.4722792607802875
1254,0,Analyst,22.0,48959,Marketing,29.0,2.0,0,2.2286105407255303
1255,1,Analyst,23.0,40240,IT,17.0,5.0,1,1.4072553045859
1256,0,Analyst,25.0,43615,Operations,30.0,5.0,2,2.2313483915126624
1257,0,Analyst,25.0,46650,Web,15.0,3.0,2,1.6509240246406571
1258,0,Analyst,23.0,48148,Operations,29.0,2.0,1,1.4401095140314852
1259,1,Analyst,21.0,43939,Operations,21.0,4.0,0,2.7652292950034223
1260,0,Analyst,23.0,40718,Marketing,15.0,5.0,0,1.8781656399726214
1261,1,Analyst,24.0,47985,Management,20.0,5.0,0,2.5571526351813825
1262,0,Analyst,21.0,44412,Operations,29.0,5.0,0,2.1793292265571527
1263,0,Analyst,23.0,44832,Web,27.0,4.0,0,2.9979466119096507
1264,0,Analyst,22.0,48161,IT,15.0,5.0,0,1.943874058863792
1265,1,Analyst,24.0,41981,Marketing,24.0,2.0,0,2.8966461327857633
1266,1,Analyst,21.0,45477,Marketing,17.0,3.0,0,2.7652292950034223
1267,1,Analyst,22.0,47890,Management,23.0,4.0,0,2.674880219028063
1268,0,Analyst,22.0,48736,Finance,15.0,2.0,0,2.2477754962354553
1269,0,Analyst,21.0,47334,Operations,24.0,2.0,0,1.0732375085557837
1270,0,Senior Analyst,27.0,61742,Web,18.0,5.0,0,3.920602327173169
1271,1,Analyst,21.0,48995,Management,26.0,3.0,0,1.782340862422998
1272,1,Analyst,22.0,47316,Web,20.0,4.0,0,1.6919917864476386
1273,1,Analyst,25.0,45125,Management,16.0,4.0,1,2.836413415468857
1274,1,Analyst,22.0,49235,Marketing,19.0,4.0,0,2.3545516769336072
1275,1,Manager,34.0,117726,IT,30.0,4.0,8,3.4277891854893907
1276,1,Analyst,23.0,49095,Operations,29.0,3.0,1,1.2539356605065024
1277,1,Associate,32.0,94212,Finance,24.0,4.0,8,2.308008213552361
1278,1,Analyst,25.0,42014,Finance,15.0,4.0,2,2.135523613963039
1279,0,Analyst,21.0,44193,Finance,19.0,2.0,0,0.9774127310061602
1280,0,Analyst,22.0,46510,Operations,15.0,4.0,0,2.327173169062286
1281,0,Analyst,23.0,48482,Management,21.0,3.0,0,2.4503764544832305
1282,0,Analyst,23.0,45715,Operations,17.0,2.0,0,1.9767282683093772
1283,1,Analyst,24.0,46215,Finance,25.0,3.0,0,2.543463381245722
1284,0,Director,40.0,319407,Finance,28.0,5.0,12,4.84599589322382
1285,0,Analyst,22.0,40920,IT,29.0,5.0,0,1.5633127994524298
1286,0,Analyst,25.0,48792,Management,24.0,4.0,2,1.8453114305270362
1287,1,Analyst,21.0,43873,IT,23.0,5.0,0,1.3661875427789185
1288,1,Analyst,24.0,45321,Operations,29.0,3.0,1,2.4449007529089664
1289,1,Analyst,22.0,46848,Marketing,17.0,2.0,0,2.2669404517453797
1290,0,Senior Analyst,25.0,50680,IT,15.0,5.0,0,3.4934976043805612
1291,1,Analyst,22.0,46471,Finance,18.0,2.0,0,1.949349760438056
1292,0,Senior Analyst,28.0,57896,Marketing,18.0,4.0,0,3.2279260780287475
1293,1,Analyst,24.0,45340,Finance,19.0,5.0,1,1.8206707734428473
1294,1,Analyst,23.0,49873,Web,18.0,5.0,1,1.3935660506502396
1295,0,Analyst,23.0,43257,IT,18.0,2.0,1,1.0102669404517455
1296,1,Analyst,22.0,45062,Web,20.0,4.0,0,2.625598904859685
1297,0,Analyst,21.0,44513,Operations,22.0,4.0,0,1.2375085557837098
1298,1,Analyst,25.0,44566,Marketing,28.0,5.0,3,1.4428473648186173
1299,1,Analyst,23.0,40372,Management,21.0,2.0,0,2.0424366872005475
1300,0,Senior Analyst,25.0,62595,Web,17.0,4.0,0,2.6611909650924024
1301,0,Manager,32.0,124060,Finance,23.0,5.0,5,1.6700889801505818
1302,1,Associate,32.0,90512,Marketing,19.0,3.0,3,4.720054757015743
1303,1,Analyst,25.0,41853,Finance,29.0,2.0,3,1.1882272416153319
1304,0,Analyst,22.0,43548,Management,21.0,3.0,0,1.6700889801505818
1305,1,Senior Analyst,28.0,59675,Finance,20.0,4.0,3,2.595482546201232
1306,0,Analyst,22.0,42398,IT,27.0,4.0,0,2.967830253251198
1307,1,Senior Analyst,28.0,61638,Finance,23.0,5.0,0,3.9479808350444903
1308,1,Analyst,24.0,42791,IT,27.0,2.0,2,1.404517453798768
1309,0,Senior Analyst,26.0,64193,Finance,22.0,3.0,2,0.9774127310061602
1310,0,Analyst,25.0,48366,Operations,26.0,5.0,1,2.5763175906913074
1311,0,Analyst,25.0,48470,Operations,24.0,4.0,1,2.6913073237508556
1312,0,Senior Analyst,27.0,60085,Web,17.0,4.0,0,3.6413415468856947
1313,1,Senior Analyst,27.0,56430,Marketing,21.0,4.0,0,3.080082135523614
1314,0,Analyst,24.0,42910,Management,17.0,4.0,0,2.746064339493498
1315,1,Analyst,24.0,46265,IT,18.0,2.0,2,1.054072553045859
1316,0,Associate,28.0,90134,Operations,18.0,2.0,0,4.164271047227926
1317,0,Manager,33.0,126294,Operations,26.0,4.0,5,3.2361396303901437
1318,0,Senior Analyst,25.0,56291,IT,30.0,3.0,1,1.0732375085557837
1319,0,Senior Analyst,27.0,69329,Operations,18.0,4.0,1,1.6837782340862424
1320,1,Associate,31.0,78274,Web,17.0,5.0,1,4.700889801505818
1321,0,Analyst,23.0,43681,Operations,17.0,3.0,0,1.7659137577002053
1322,0,Senior Manager,36.0,179845,IT,27.0,3.0,6,5.0513347022587265
1323,0,Analyst,21.0,49453,Web,19.0,5.0,0,1.1964407939767283
1324,0,Analyst,21.0,44447,Marketing,16.0,4.0,0,1.4647501711156743
1325,1,Senior Analyst,26.0,59121,Web,18.0,5.0,1,2.620123203285421
1326,0,Analyst,23.0,43319,Marketing,22.0,3.0,1,1.2484599589322383
1327,1,Analyst,21.0,44837,IT,16.0,4.0,0,2.532511978097194
1328,0,Analyst,25.0,43380,IT,23.0,2.0,3,1.2292950034223136
1329,0,Senior Analyst,27.0,57913,Finance,30.0,2.0,3,3.0882956878850103
1330,0,Senior Analyst,25.0,64737,Marketing,30.0,5.0,1,2.8199863107460645
1331,0,Analyst,22.0,46261,Marketing,21.0,5.0,0,2.4202600958247777
1332,1,Analyst,23.0,41899,Finance,18.0,2.0,0,1.9603011635865846
1333,0,Analyst,22.0,48624,Finance,29.0,4.0,0,2.299794661190965
1334,0,Associate,30.0,73718,IT,18.0,5.0,1,4.131416837782341
1335,0,Associate,30.0,92460,Marketing,27.0,3.0,1,4.520191649555099
1336,0,Analyst,24.0,44630,Finance,21.0,3.0,1,1.7631759069130732
1337,1,Analyst,21.0,48067,Web,15.0,4.0,0,1.6673511293634498
1338,0,Analyst,23.0,45927,Finance,15.0,3.0,0,2.080766598220397
1339,0,Analyst,24.0,43721,Operations,21.0,5.0,1,1.998631074606434
1340,0,Associate,32.0,91035,Operations,25.0,3.0,5,2.113620807665982
1341,0,Analyst,23.0,40264,Web,24.0,2.0,0,2.628336755646817
1342,0,Senior Analyst,25.0,66250,IT,19.0,5.0,0,3.5318275154004106
1343,1,Analyst,24.0,44576,Finance,18.0,2.0,2,1.1307323750855578
1344,0,Analyst,23.0,46927,Management,30.0,3.0,0,2.1683778234086244
1345,1,Analyst,23.0,49712,IT,23.0,5.0,0,1.8288843258042438
1346,0,Analyst,21.0,46772,Operations,30.0,4.0,0,1.2046543463381245
1347,1,Manager,34.0,138812,Marketing,27.0,2.0,11,2.4449007529089664
1348,1,Analyst,23.0,40196,Finance,23.0,5.0,1,0.9828884325804244
1349,1,Senior Analyst,28.0,51084,Management,22.0,4.0,1,3.6577686516084875
1350,0,Analyst,25.0,46927,Web,19.0,3.0,1,2.595482546201232
1351,0,Analyst,24.0,46349,Web,22.0,2.0,1,2.0698151950718686
1352,0,Senior Analyst,26.0,50343,Finance,22.0,2.0,0,3.8466803559206024
1353,0,Analyst,24.0,45507,Web,17.0,2.0,2,1.2511978097193703
1354,0,Associate,30.0,81319,Finance,24.0,5.0,2,4.772073921971253
1355,1,Analyst,25.0,46322,Operations,27.0,3.0,1,2.6830937713894594
1356,1,Analyst,23.0,42950,Management,17.0,2.0,0,2.7816563997262147
1357,0,Analyst,24.0,48660,Web,29.0,5.0,2,1.2566735112936345
1358,1,Analyst,24.0,41920,IT,22.0,3.0,1,2.16290212183436
1359,0,Analyst,21.0,47754,Web,21.0,2.0,0,2.7433264887063653
1360,1,Analyst,21.0,42395,IT,18.0,4.0,0,2.209445585215606
1361,1,Analyst,22.0,44555,Web,26.0,3.0,0,1.9849418206707734
1362,0,Analyst,25.0,44112,Management,15.0,5.0,3,0.944558521560575
1363,0,Analyst,22.0,46029,Web,23.0,3.0,0,1.8809034907597535
1364,0,Analyst,21.0,47134,Marketing,20.0,5.0,0,2.236824093086927
1365,1,Analyst,23.0,47736,IT,27.0,4.0,1,1.1279945242984257
1366,0,Analyst,23.0,45460,Marketing,18.0,3.0,0,2.2258726899383983
1367,1,Senior Analyst,26.0,58872,IT,23.0,2.0,0,1.6892539356605065
1368,1,Senior Analyst,27.0,69301,Web,19.0,3.0,4,1.5906913073237507
1369,0,Analyst,25.0,48458,Finance,19.0,5.0,1,2.839151266255989
1370,1,Analyst,23.0,44178,IT,24.0,4.0,0,1.593429158110883
1371,0,Analyst,22.0,46261,Marketing,21.0,5.0,0,2.4202600958247777
1372,0,Analyst,24.0,41045,Web,28.0,2.0,0,2.9623545516769334
1373,1,Analyst,22.0,45193,IT,25.0,2.0,0,2.5790554414784395
1374,1,Analyst,22.0,42853,Operations,17.0,4.0,0,2.652977412731006
1375,0,Analyst,24.0,49633,Management,24.0,4.0,0,2.830937713894593
1376,1,Analyst,23.0,45306,Operations,21.0,5.0,1,1.4099931553730323
1377,1,Manager,34.0,100874,Finance,20.0,4.0,7,3.7754962354551678
1378,0,Analyst,25.0,43909,Operations,17.0,4.0,2,1.6865160848733745
1379,0,Senior Analyst,27.0,53275,Finance,16.0,4.0,4,2.1765913757700206
1380,0,Analyst,21.0,43907,Finance,28.0,3.0,0,1.2101300479123889
1381,1,Analyst,22.0,43733,IT,25.0,3.0,0,1.4401095140314852
1382,0,Analyst,25.0,47464,IT,22.0,5.0,2,2.236824093086927
1383,0,Senior Analyst,28.0,58617,Management,24.0,4.0,5,2.0944558521560577
1384,0,Analyst,23.0,41636,Marketing,17.0,2.0,1,1.1553730321697468
1385,0,Analyst,25.0,42886,Finance,20.0,2.0,2,2.406570841889117
1386,1,Associate,30.0,89843,Operations,30.0,3.0,4,4.922655715263518
1387,0,Analyst,21.0,47018,Operations,30.0,3.0,0,2.0616016427104724
1388,0,Analyst,24.0,40180,Management,23.0,3.0,2,1.2320328542094456
1389,0,Senior Analyst,28.0,55790,Web,25.0,4.0,0,3.5455167693360714
1390,1,Analyst,24.0,47194,Marketing,29.0,2.0,2,1.215605749486653
1391,1,Analyst,23.0,44799,Finance,25.0,3.0,1,1.297741273100616
1392,1,Analyst,21.0,49609,IT,30.0,2.0,0,1.9575633127994525
1393,1,Analyst,25.0,48104,Marketing,22.0,4.0,1,2.9869952087611225
1394,1,Analyst,25.0,43125,Operations,30.0,4.0,2,1.8562628336755647
1395,1,Senior Analyst,26.0,60520,Finance,16.0,5.0,1,2.023271731690623
1396,1,Analyst,21.0,41124,Finance,18.0,3.0,0,1.2511978097193703
1397,0,Analyst,24.0,47774,Management,15.0,4.0,0,2.858316221765914
1398,0,Analyst,22.0,47013,IT,21.0,2.0,0,1.1526351813826146
1399,1,Associate,30.0,93212,Web,28.0,3.0,2,4.380561259411362
1400,1,Senior Manager,35.0,185205,Management,17.0,3.0,8,3.34839151266256
1401,1,Analyst,23.0,43777,Web,18.0,3.0,0,2.839151266255989
1402,1,Analyst,22.0,46703,Marketing,27.0,4.0,0,2.746064339493498
1403,0,Analyst,22.0,43189,Finance,28.0,2.0,0,2.3874058863791925
1404,1,Analyst,22.0,48035,Operations,29.0,3.0,0,1.136208076659822
1405,1,Analyst,25.0,41866,IT,17.0,3.0,2,2.1738535249828885
1406,1,Analyst,24.0,41466,IT,25.0,5.0,2,1.429158110882957
1407,0,Associate,32.0,97684,Management,26.0,4.0,6,1.8042436687200547
1408,0,Senior Analyst,25.0,59398,Operations,23.0,3.0,0,3.7152635181382614
1409,1,Analyst,23.0,46783,IT,17.0,2.0,1,1.1334702258726899
1410,0,Analyst,23.0,48272,Web,16.0,3.0,0,1.5852156057494866
1411,1,Analyst,22.0,43240,IT,22.0,4.0,0,2.861054072553046
1412,0,Analyst,23.0,40718,Marketing,15.0,5.0,0,1.8781656399726214
1413,1,Analyst,22.0,48147,Operations,22.0,4.0,0,1.949349760438056
1414,0,Analyst,22.0,41929,IT,30.0,3.0,0,1.834360027378508
1415,0,Analyst,22.0,49937,Web,24.0,2.0,0,2.2012320328542097
1416,0,Associate,29.0,97400,Operations,22.0,4.0,6,1.9822039698836413
1417,1,Analyst,23.0,47203,Web,19.0,3.0,1,1.2402464065708418
1418,1,Senior Manager,37.0,199060,IT,28.0,4.0,10,4.5804243668720055
1419,0,Analyst,23.0,43900,Web,21.0,2.0,0,2.737850787132101
1420,1,Analyst,21.0,45964,Marketing,24.0,5.0,0,1.919233401779603
1421,1,Analyst,25.0,48823,Finance,26.0,3.0,2,2.3572895277207393
1422,1,Analyst,21.0,43246,IT,29.0,2.0,0,1.6153319644079398
1423,0,Analyst,25.0,42096,Web,26.0,4.0,1,2.7186858316221767
1424,1,Analyst,24.0,46326,Finance,15.0,4.0,2,1.4072553045859
1425,1,Analyst,22.0,46367,Web,28.0,2.0,0,2.1190965092402463
1426,1,Analyst,24.0,43949,Finance,17.0,2.0,1,1.782340862422998
1427,0,Analyst,23.0,46217,Management,19.0,4.0,1,1.1745379876796715
